i,i_count_all,i_count_2,i_count_3,i_count_4,i_amount_all,i_amount_2,i_amount_3,i_amount_4
15202033,1.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0
15202037,14.0,11.0,1.0,2.0,126.0,99.0,9.0,18.0
15202039,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0
15202040,2.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0
15202044,194.0,93.0,41.0,60.0,1164.0,558.0,246.0,360.0
15202045,17.0,13.0,4.0,0.0,107.1,81.89999999999999,25.2,0.0
15202049,5.0,0.0,0.0,5.0,50.0,0.0,0.0,50.0
15202050,1.0,0.0,0.0,1.0,10.0,0.0,0.0,10.0
15202053,30.0,0.0,30.0,0.0,111.0,0.0,111.0,0.0
15202057,1.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
15202061,1.0,0.0,0.0,1.0,4.3,0.0,0.0,4.3
15202063,2.0,0.0,2.0,0.0,5.4,0.0,5.4,0.0
15202069,2.0,1.0,0.0,1.0,11.0,5.5,0.0,5.5
15202072,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0
15202074,6.0,5.0,1.0,0.0,33.0,27.5,5.5,0.0
15202077,8.0,0.0,6.0,2.0,52.0,0.0,39.0,13.0
15202078,12.0,0.0,0.0,12.0,78.0,0.0,0.0,78.0
15202080,18.0,0.0,0.0,18.0,46.8,0.0,0.0,46.8
15209006,1.0,0.0,0.0,1.0,22.9,0.0,0.0,22.9
15209007,3.0,2.0,0.0,1.0,68.69999999999999,45.8,0.0,22.9
15209009,4.0,1.0,1.0,2.0,91.6,22.9,22.9,45.8
15209017,1.0,0.0,1.0,0.0,22.8,0.0,22.8,0.0
15209018,1.0,0.0,0.0,1.0,22.8,0.0,0.0,22.8
15209021,5.0,1.0,4.0,0.0,99.0,19.8,79.2,0.0
15209023,9.0,3.0,4.0,2.0,100.30000000000001,34.5,46.0,19.8
15209030,1.0,1.0,0.0,0.0,3.3,3.3,0.0,0.0
15210001,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0
15211000,6.0,5.0,0.0,1.0,10.8,9.0,0.0,1.8
15211004,4.0,2.0,0.0,2.0,7.2,3.6,0.0,3.6
15219000,2.0,0.0,1.0,1.0,19.2,0.0,9.6,9.6
15219001,2.0,2.0,0.0,0.0,19.2,19.2,0.0,0.0
15219005,3.0,2.0,0.0,1.0,5.4,3.6,0.0,1.8
15230001,18.0,6.0,4.0,8.0,108.0,36.0,24.0,48.0
15230002,2.0,0.0,0.0,2.0,17.0,0.0,0.0,17.0
15230003,6.0,2.0,3.0,1.0,42.0,14.0,21.0,7.0
15230004,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0
15231001,2.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0
15231002,3.0,2.0,0.0,1.0,9.0,6.0,0.0,3.0
15231004,8.0,1.0,2.0,5.0,44.0,5.5,11.0,27.5
15231005,15.0,0.0,5.0,10.0,60.0,0.0,20.0,40.0
15231006,13.0,0.0,6.0,7.0,52.0,0.0,24.0,28.0
15231007,11.0,4.0,3.0,4.0,77.0,28.0,21.0,28.0
15231008,7.0,4.0,2.0,1.0,38.5,22.0,11.0,5.5
15232001,22.0,0.0,11.0,11.0,99.0,0.0,49.5,49.5
15232002,5.0,0.0,4.0,1.0,17.5,0.0,14.0,3.5
15232003,10.0,1.0,5.0,4.0,50.0,5.0,25.0,20.0
15232004,7.0,1.0,5.0,1.0,45.5,6.5,32.5,6.5
15235001,29.0,4.0,6.0,19.0,72.5,10.0,15.0,47.5
15240006,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0
15240008,1.0,0.0,0.0,1.0,10.0,0.0,0.0,10.0
15240009,1.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
15240010,1.0,0.0,1.0,0.0,12.6,0.0,12.6,0.0
15240015,1.0,0.0,0.0,1.0,2.5,0.0,0.0,2.5
15241009,1.0,1.0,0.0,0.0,8.2,8.2,0.0,0.0
15241011,1.0,1.0,0.0,0.0,8.2,8.2,0.0,0.0
15241012,1.0,1.0,0.0,0.0,8.2,8.2,0.0,0.0
15241019,1.0,0.0,0.0,1.0,13.5,0.0,0.0,13.5
15242001,1.0,0.0,1.0,0.0,15.8,0.0,15.8,0.0
15242004,1.0,0.0,0.0,1.0,2.5,0.0,0.0,2.5
15242005,1.0,0.0,1.0,0.0,12.9,0.0,12.9,0.0
15242009,1.0,0.0,1.0,0.0,14.9,0.0,14.9,0.0
15242010,2.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0
15242015,1.0,1.0,0.0,0.0,11.5,11.5,0.0,0.0
15242019,2.0,0.0,0.0,2.0,5.6,0.0,0.0,5.6
15242026,3.0,0.0,0.0,3.0,3.5999999999999996,0.0,0.0,3.5999999999999996
15242028,6.0,5.0,0.0,1.0,7.2,6.0,0.0,1.2
15242031,1.0,1.0,0.0,0.0,9.5,9.5,0.0,0.0
15242033,2.0,2.0,0.0,0.0,27.0,27.0,0.0,0.0
15242035,4.0,0.0,1.0,3.0,6.8,0.0,1.7,5.1
15242036,3.0,0.0,3.0,0.0,51.0,0.0,51.0,0.0
15242037,5.0,1.0,4.0,0.0,12.0,2.4,9.6,0.0
15242038,1.0,1.0,0.0,0.0,2.8,2.8,0.0,0.0
15242039,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
15242042,2.0,2.0,0.0,0.0,27.4,27.4,0.0,0.0
15242044,2.0,0.0,2.0,0.0,37.0,0.0,37.0,0.0
15243000,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0
15249001,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
15250003,2.0,0.0,1.0,1.0,43.0,0.0,21.5,21.5
15261002,2.0,0.0,1.0,1.0,41.8,0.0,20.9,20.9
15263001,8.0,0.0,0.0,8.0,12.0,0.0,0.0,12.0
15263003,1.0,1.0,0.0,0.0,4.8,4.8,0.0,0.0
15263006,1.0,0.0,1.0,0.0,1.7,0.0,1.7,0.0
15269008,1.0,0.0,1.0,0.0,11.8,0.0,11.8,0.0
15303000,2.0,0.0,2.0,0.0,23.8,0.0,23.8,0.0
15303002,1.0,0.0,0.0,1.0,11.8,0.0,0.0,11.8
15306002,1.0,1.0,0.0,0.0,36.8,36.8,0.0,0.0
15306009,1.0,0.0,1.0,0.0,38.5,0.0,38.5,0.0
15320000,2.0,1.0,0.0,1.0,16.5,8.8,0.0,7.7
15320001,2.0,0.0,1.0,1.0,55.8,0.0,27.9,27.9
15320002,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0
15321002,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
15323000,1.0,0.0,1.0,0.0,9.8,0.0,9.8,0.0
15323002,1.0,0.0,1.0,0.0,13.8,0.0,13.8,0.0
15323003,1.0,1.0,0.0,0.0,15.8,15.8,0.0,0.0
15323004,1.0,1.0,0.0,0.0,13.8,13.8,0.0,0.0
15323005,1.0,0.0,0.0,1.0,12.8,0.0,0.0,12.8
15333001,1.0,0.0,0.0,1.0,17.9,0.0,0.0,17.9
15333005,2.0,2.0,0.0,0.0,33.8,33.8,0.0,0.0
15339001,2.0,0.0,1.0,1.0,21.8,0.0,10.9,10.9
15340018,1.0,1.0,0.0,0.0,32.8,32.8,0.0,0.0
15340032,1.0,1.0,0.0,0.0,38.9,38.9,0.0,0.0
15343006,2.0,1.0,1.0,0.0,15.8,7.9,7.9,0.0
15343007,2.0,0.0,1.0,1.0,23.4,0.0,11.7,11.7
15343010,2.0,1.0,1.0,0.0,19.2,9.6,9.6,0.0
15343012,1.0,1.0,0.0,0.0,15.8,15.8,0.0,0.0
15343016,1.0,1.0,0.0,0.0,32.8,32.8,0.0,0.0
15343018,0.634,0.634,0.0,0.0,17.5,17.5,0.0,0.0
15401007,3.0,1.0,2.0,0.0,34.7,10.9,23.8,0.0
15402005,3.0,1.0,0.0,2.0,53.699999999999996,13.9,0.0,39.8
15402007,5.0,2.0,2.0,1.0,54.5,21.8,21.8,10.9
15402019,2.0,1.0,1.0,0.0,28.700000000000003,16.8,11.9,0.0
15402028,1.0,1.0,0.0,0.0,32.8,32.8,0.0,0.0
15402030,1.0,0.0,0.0,1.0,26.8,0.0,0.0,26.8
15402032,4.0,1.0,1.0,2.0,50.400000000000006,10.9,11.9,27.6
15402033,1.0,1.0,0.0,0.0,10.9,10.9,0.0,0.0
15402034,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0
15402035,2.0,2.0,0.0,0.0,27.700000000000003,27.700000000000003,0.0,0.0
15404002,1.0,0.0,0.0,1.0,36.8,0.0,0.0,36.8
15404007,1.0,0.0,0.0,1.0,20.0,0.0,0.0,20.0
15404010,2.0,0.0,1.0,1.0,65.8,0.0,32.9,32.9
15404014,1.0,1.0,0.0,0.0,76.4,76.4,0.0,0.0
15404016,1.0,0.0,1.0,0.0,36.8,0.0,36.8,0.0
15405002,3.0,1.0,1.0,1.0,85.5,28.5,28.5,28.5
15409006,1.0,0.0,1.0,0.0,36.8,0.0,36.8,0.0
15410002,5.0,5.0,0.0,0.0,55.5,55.5,0.0,0.0
15410012,2.0,2.0,0.0,0.0,39.8,39.8,0.0,0.0
15410015,4.0,4.0,0.0,0.0,61.3,61.3,0.0,0.0
15410016,6.0,3.0,3.0,0.0,49.4,23.9,25.5,0.0
15410031,1.0,1.0,0.0,0.0,18.8,18.8,0.0,0.0
15410032,1.0,1.0,0.0,0.0,12.8,12.8,0.0,0.0
15410033,4.0,4.0,0.0,0.0,39.6,39.6,0.0,0.0
15410034,2.0,2.0,0.0,0.0,39.6,39.6,0.0,0.0
15410036,7.0,7.0,0.0,0.0,57.199999999999996,57.199999999999996,0.0,0.0
15410037,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
15411000,5.0,5.0,0.0,0.0,51.5,51.5,0.0,0.0
15411006,1.0,1.0,0.0,0.0,12.8,12.8,0.0,0.0
15412004,3.0,3.0,0.0,0.0,38.400000000000006,38.400000000000006,0.0,0.0
15415002,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
15415014,1.0,1.0,0.0,0.0,22.8,22.8,0.0,0.0
15415015,1.0,1.0,0.0,0.0,16.8,16.8,0.0,0.0
15415020,3.0,3.0,0.0,0.0,32.7,32.7,0.0,0.0
15419001,4.0,0.0,0.0,4.0,19.6,0.0,0.0,19.6
15419006,2.0,2.0,0.0,0.0,31.8,31.8,0.0,0.0
15419007,1.0,1.0,0.0,0.0,15.9,15.9,0.0,0.0
15419009,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
15419013,2.0,2.0,0.0,0.0,43.6,43.6,0.0,0.0
15419026,1.0,1.0,0.0,0.0,19.9,19.9,0.0,0.0
15419030,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
15420002,1.0,1.0,0.0,0.0,16.8,16.8,0.0,0.0
15421002,3.0,2.0,0.0,1.0,104.39999999999999,69.6,0.0,34.8
15424004,1.0,0.0,1.0,0.0,8.7,0.0,8.7,0.0
15430000,1.0,0.0,1.0,0.0,11.8,0.0,11.8,0.0
15432003,3.0,1.0,1.0,1.0,65.4,21.8,21.8,21.8
15433002,1.0,0.0,0.0,1.0,4.4,0.0,0.0,4.4
15433003,1.0,0.0,1.0,0.0,9.8,0.0,9.8,0.0
15433008,1.0,0.0,1.0,0.0,13.5,0.0,13.5,0.0
15433014,1.0,0.0,1.0,0.0,18.8,0.0,18.8,0.0
15433019,1.0,0.0,1.0,0.0,17.8,0.0,17.8,0.0
15451005,1.0,0.0,1.0,0.0,14.2,0.0,14.2,0.0
15459012,1.0,0.0,0.0,1.0,32.8,0.0,0.0,32.8
15459015,1.0,0.0,1.0,0.0,37.8,0.0,37.8,0.0
15459021,2.0,0.0,0.0,2.0,59.8,0.0,0.0,59.8
15459036,1.0,1.0,0.0,0.0,37.8,37.8,0.0,0.0
15469002,1.0,0.0,1.0,0.0,9.6,0.0,9.6,0.0
15469016,1.0,0.0,0.0,1.0,15.8,0.0,0.0,15.8
15469024,1.0,1.0,0.0,0.0,15.8,15.8,0.0,0.0
15469025,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
15469029,1.0,0.0,0.0,1.0,17.0,0.0,0.0,17.0
15501000,1.0,1.0,0.0,0.0,27.6,27.6,0.0,0.0
15501001,1.0,1.0,0.0,0.0,14.9,14.9,0.0,0.0
15502002,1.0,1.0,0.0,0.0,23.9,23.9,0.0,0.0
15502003,1.0,1.0,0.0,0.0,23.9,23.9,0.0,0.0
15502004,1.0,0.0,1.0,0.0,23.9,0.0,23.9,0.0
15502009,1.0,0.0,1.0,0.0,8.8,0.0,8.8,0.0
15502015,1.0,0.0,1.0,0.0,9.8,0.0,9.8,0.0
15502022,1.0,0.0,1.0,0.0,12.9,0.0,12.9,0.0
15502030,7.0,2.0,5.0,0.0,28.0,8.0,20.0,0.0
15502031,5.0,3.0,1.0,1.0,22.5,13.5,4.5,4.5
15502035,1.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0
15502036,5.0,3.0,0.0,2.0,70.0,42.0,0.0,28.0
15502038,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0
15502039,4.0,1.0,3.0,0.0,20.0,5.0,15.0,0.0
15502043,2.0,0.0,0.0,2.0,19.6,0.0,0.0,19.6
15502049,2.0,0.0,2.0,0.0,8.9,0.0,8.9,0.0
15502061,4.0,0.0,2.0,2.0,36.0,0.0,18.0,18.0
15502062,2.0,0.0,1.0,1.0,17.5,0.0,9.0,8.5
15502063,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
15502065,1.0,0.0,1.0,0.0,37.8,0.0,37.8,0.0
15502071,1.0,0.0,0.0,1.0,9.8,0.0,0.0,9.8
15503000,1.0,1.0,0.0,0.0,33.6,33.6,0.0,0.0
15503022,3.0,2.0,0.0,1.0,42.0,28.0,0.0,14.0
15503026,4.0,0.0,3.0,1.0,86.0,0.0,64.5,21.5
15503029,1.0,0.0,0.0,1.0,30.0,0.0,0.0,30.0
15503044,1.0,0.0,0.0,1.0,25.8,0.0,0.0,25.8
15603047,1.0,0.0,1.0,0.0,69.8,0.0,69.8,0.0
15604001,1.0,1.0,0.0,0.0,281.8,281.8,0.0,0.0
15604005,1.0,1.0,0.0,0.0,119.0,119.0,0.0,0.0
15604006,1.0,1.0,0.0,0.0,139.0,139.0,0.0,0.0
15604009,1.0,1.0,0.0,0.0,49.0,49.0,0.0,0.0
15604010,2.0,2.0,0.0,0.0,178.0,178.0,0.0,0.0
15604039,1.0,1.0,0.0,0.0,148.0,148.0,0.0,0.0
15604048,2.0,2.0,0.0,0.0,178.0,178.0,0.0,0.0
15605005,1.0,1.0,0.0,0.0,48.0,48.0,0.0,0.0
15605006,1.0,0.0,1.0,0.0,69.0,0.0,69.0,0.0
15605013,3.0,0.0,0.0,3.0,14.700000000000001,0.0,0.0,14.700000000000001
15605016,3.0,2.0,0.0,1.0,204.0,136.0,0.0,68.0
15605023,1.0,0.0,1.0,0.0,59.0,0.0,59.0,0.0
15605048,9.0,3.0,1.0,5.0,621.0,207.0,69.0,345.0
15605051,2.0,0.0,1.0,1.0,156.0,0.0,78.0,78.0
15605055,4.0,2.0,2.0,0.0,228.0,114.0,114.0,0.0
15605056,1.0,1.0,0.0,0.0,57.0,57.0,0.0,0.0
15605059,1.0,0.0,0.0,1.0,69.0,0.0,0.0,69.0
15605060,1.0,0.0,1.0,0.0,78.0,0.0,78.0,0.0
20012187,1406.0,0.0,488.0,918.0,95.04,0.0,32.989999999999995,62.05
20012188,1108.0,812.0,296.0,0.0,37.230000000000004,27.28,9.95,0.0
20101005,0.22,0.0,0.0,0.22,6.95,0.0,0.0,6.95
20101014,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0
20102004,0.228,0.0,0.0,0.228,9.03,0.0,0.0,9.03
20103016,0.764,0.514,0.25,0.0,19.560000000000002,13.16,6.4,0.0
20103019,2.87,1.148,0.718,1.004,33.29,13.31,8.33,11.65
20110008,0.002,0.002,0.0,0.0,15.6,15.6,0.0,0.0
20110014,14.927999999999999,5.354,1.516,8.058,412.0299999999999,147.77,41.849999999999994,222.40999999999997
20110019,3.792,0.0,2.844,0.948,51.2,0.0,38.400000000000006,12.8
20111019,0.004,0.0,0.0,0.004,16.8,0.0,0.0,16.8
20121037,2.5120000000000005,0.638,0.722,1.1520000000000001,79.38,20.16,22.819999999999997,36.400000000000006
20121056,0.004,0.004,0.0,0.0,32.0,32.0,0.0,0.0
20121061,2.816,1.458,0.456,0.902,118.52,59.31,19.88,39.33
20130000,0.038,0.004,0.011,0.023,38.0,4.0,11.0,23.0
20130019,1.556,1.556,0.0,0.0,18.67,18.67,0.0,0.0
20130090,1.4380000000000002,1.4380000000000002,0.0,0.0,143.23,143.23,0.0,0.0
20201016,0.326,0.0,0.0,0.326,14.21,0.0,0.0,14.21
20202009,4.119999999999999,2.408,1.19,0.522,72.50999999999999,42.379999999999995,20.94,9.190000000000001
21000001,1.566,0.762,0.0,0.804,40.4,19.66,0.0,20.74
21000002,0.5920000000000001,0.0,0.0,0.5920000000000001,9.24,0.0,0.0,9.24
21000016,0.002,0.0,0.002,0.0,20.0,0.0,20.0,0.0
21000019,526.0,0.0,0.0,526.0,4.2,0.0,0.0,4.2
21011008,3.1,3.1,0.0,0.0,55.74,55.74,0.0,0.0
21011010,0.796,0.41200000000000003,0.0,0.384,39.650000000000006,20.6,0.0,19.05
21011022,0.001,0.0,0.001,0.0,15.0,0.0,15.0,0.0
21011027,3.544,0.86,0.0,2.684,77.15,28.9,0.0,48.25
21011031,0.782,0.0,0.0,0.782,10.64,0.0,0.0,10.64
21012003,0.19399999999999998,0.0,0.0,0.19399999999999998,7.72,0.0,0.0,7.72
21012004,1.1720000000000002,0.0,1.1720000000000002,0.0,25.32,0.0,25.32,0.0
21020051,0.7959999999999999,0.7959999999999999,0.0,0.0,20.54,20.54,0.0,0.0
21021031,0.62,0.62,0.0,0.0,9.91,9.91,0.0,0.0
21021043,17.402,1.416,2.4,13.586000000000002,391.06000000000006,39.31,64.36,287.39
21021045,1.26,0.0,0.0,1.26,10.06,0.0,0.0,10.06
21021065,0.354,0.0,0.0,0.354,9.06,0.0,0.0,9.06
21110004,1.5259999999999998,0.304,0.8680000000000001,0.354,128.64,23.1,80.9,24.64
21120007,1.71,0.0,0.0,1.71,34.160000000000004,0.0,0.0,34.160000000000004
21200004,14.976,7.167999999999999,6.579999999999999,1.228,66.71,32.68,28.43,5.6
21200006,1.122,0.002,1.12,0.0,61.18,50.0,11.18,0.0
21200008,1.062,0.0,0.0,1.062,12.32,0.0,0.0,12.32
21200012,1.986,1.986,0.0,0.0,9.06,9.06,0.0,0.0
21400001,1.1480000000000001,0.132,1.016,0.0,11.48,1.32,10.16,0.0
21400005,3.168,1.742,1.4260000000000002,0.0,100.73,55.39,45.34,0.0
21400008,0.598,0.598,0.0,0.0,11.84,11.84,0.0,0.0
21400019,1.6,0.0,0.706,0.894,5.51,0.0,3.22,2.29
21700003,0.14800000000000002,0.14800000000000002,0.0,0.0,10.6,10.6,0.0,0.0
21700018,0.426,0.426,0.0,0.0,25.39,25.39,0.0,0.0
21801116,5.13,3.4099999999999997,1.22,0.5,101.58,67.52,24.16,9.9
21801119,0.272,0.272,0.0,0.0,14.14,14.14,0.0,0.0
21801125,2.857,0.987,0.9259999999999999,0.944,409.12000000000006,186.13,101.09,121.9
22000008,0.7040000000000001,0.7040000000000001,0.0,0.0,2.82,2.82,0.0,0.0
22000010,8.642000000000001,0.0,8.262,0.38,85.33999999999999,0.0,82.30999999999999,3.03
22000029,3.5249999999999995,0.0,1.992,1.533,20.04,0.0,1.99,18.05
22000049,17.003999999999998,0.0,5.9239999999999995,11.080000000000002,118.07,0.0,43.54,74.53
22001000,0.982,0.0,0.982,0.0,3.69,0.0,3.69,0.0
22001001,15.934000000000001,0.0,14.538,1.396,65.68,0.0,57.330000000000005,8.35
22001003,0.868,0.868,0.0,0.0,8.66,8.66,0.0,0.0
22001006,25.887999999999998,0.0,0.0,25.887999999999998,102.36000000000001,0.0,0.0,102.36000000000001
22001008,18.903999999999996,6.295999999999999,10.016000000000002,2.5919999999999996,97.35000000000001,43.620000000000005,39.32,14.41
22001038,19.064,8.309999999999999,6.178,4.5760000000000005,248.60999999999996,113.01,73.92,61.68000000000001
22002002,0.636,0.0,0.636,0.0,35.62,0.0,35.62,0.0
22002240,0.002,0.0,0.0,0.002,33.0,0.0,0.0,33.0
22003000,0.414,0.0,0.0,0.414,21.36,0.0,0.0,21.36
22004008,0.002,0.0,0.0,0.002,45.7,0.0,0.0,45.7
22007004,0.684,0.0,0.684,0.0,13.67,0.0,13.67,0.0
22007005,6.992000000000001,4.526,1.3479999999999999,1.1179999999999997,132.42000000000002,71.75,15.35,45.32000000000001
22007011,2.175,0.0,1.103,1.072,71.14999999999999,0.0,48.48,22.67
22007019,0.358,0.0,0.358,0.0,11.31,0.0,11.31,0.0
22007026,6.292,0.0,0.516,5.776,64.87,0.0,6.17,58.70000000000001
22007027,6.852,6.228000000000001,0.0,0.624,105.86999999999999,93.50999999999999,0.0,12.36
22007031,5.4,0.5,1.4,3.5,108.0,10.0,28.0,70.0
22008000,0.498,0.0,0.498,0.0,1.87,0.0,1.87,0.0
22008001,8.867999999999999,2.078,4.518,2.2720000000000002,99.9,19.86,53.97,26.07
22008011,4.878,1.984,1.22,1.674,265.64000000000004,95.23,58.56,111.85
22008012,29.592000000000002,13.196,2.634,13.762,1401.57,798.23,147.86,455.48
22008017,0.87,0.0,0.87,0.0,17.05,0.0,17.05,0.0
22008019,36.51700000000001,7.4110000000000005,14.102000000000002,15.003999999999998,304.65000000000003,78.25,106.87,119.52999999999999
22008020,26.627,8.646,11.071000000000002,6.910000000000002,343.94000000000005,140.15,122.55999999999999,81.22999999999999
22008021,22.080000000000002,11.311000000000002,7.0329999999999995,3.736,617.67,252.79,248.72999999999996,116.14999999999999
22008029,0.001,0.001,0.0,0.0,32.8,32.8,0.0,0.0
22010001,8.421000000000001,5.2330000000000005,3.188,0.0,120.04999999999998,75.49,44.56,0.0
22010003,0.8079999999999999,0.0,0.0,0.8079999999999999,9.37,0.0,0.0,9.37
22010005,0.9420000000000001,0.0,0.9420000000000001,0.0,9.4,0.0,9.4,0.0
22010022,0.001,0.001,0.0,0.0,12.8,12.8,0.0,0.0
22010029,0.28,0.28,0.0,0.0,4.37,4.37,0.0,0.0
22010032,1.038,0.696,0.0,0.342,36.15,17.82,0.0,18.33
22010033,8.628,3.54,5.088,0.0,57.82,25.42,32.4,0.0
22010034,4.718,0.0,0.9359999999999999,3.782,47.08,0.0,9.34,37.739999999999995
22012000,15.472000000000001,12.120000000000001,3.352,0.0,115.84999999999998,79.66999999999999,36.18,0.0
22012011,15.07,15.07,0.0,0.0,155.87,155.87,0.0,0.0
22012023,1.744,1.744,0.0,0.0,15.98,15.98,0.0,0.0
22013004,0.9440000000000001,0.9440000000000001,0.0,0.0,5.65,5.65,0.0,0.0
22013005,1.6360000000000001,0.568,1.068,0.0,20.7,7.93,12.77,0.0
22013007,1.1540000000000001,0.0,0.0,1.1540000000000001,9.19,0.0,0.0,9.19
22013008,32.26199999999999,32.26199999999999,0.0,0.0,505.46,505.46,0.0,0.0
22013021,1.148,1.148,0.0,0.0,4.59,4.59,0.0,0.0
22013022,27.737000000000002,4.162,18.718,4.856999999999999,407.40999999999997,78.69,262.59000000000003,66.13
22020000,13.387000000000002,8.795000000000002,4.592,0.0,163.07,118.13999999999999,44.93000000000001,0.0
22020001,3.229,0.001,0.812,2.416,34.010000000000005,6.8,7.93,19.28
22020005,7.385999999999999,5.122,2.264,0.0,79.17,53.91,25.259999999999998,0.0
22020006,18.252000000000002,0.0,0.0,18.252000000000002,99.05999999999999,0.0,0.0,99.05999999999999
22020008,12.956,1.932,1.574,9.45,114.05,19.28,12.25,82.52
22020010,7.434000000000001,0.0,2.13,5.304,70.44000000000001,0.0,20.79,49.65
22021002,1.368,0.0,0.0,1.368,13.65,0.0,0.0,13.65
22021003,5.204,0.0,0.0,5.204,93.36,0.0,0.0,93.36
22021008,1.682,0.0,0.0,1.682,25.799999999999997,0.0,0.0,25.799999999999997
22021009,2.7199999999999998,0.0,1.916,0.804,55.36,0.0,25.21,30.150000000000002
22021010,1.3,0.0,1.3,0.0,12.95,0.0,12.95,0.0
22021011,0.46,0.0,0.46,0.0,14.54,0.0,14.54,0.0
22021260,36.583999999999996,25.102,7.272000000000001,4.21,523.96,354.96999999999997,94.00999999999999,74.98
22021268,1.7759999999999998,0.0,0.402,1.374,33.66,0.0,15.92,17.740000000000002
22030011,3.667,3.666,0.0,0.001,63.03,53.03,0.0,10.0
22030050,0.966,0.966,0.0,0.0,30.53,30.53,0.0,0.0
22032000,7.388,7.388,0.0,0.0,63.22,63.22,0.0,0.0
22032015,1.5759999999999998,1.5759999999999998,0.0,0.0,12.54,12.54,0.0,0.0
22034000,23.489000000000004,8.392,9.517,5.58,444.57,160.18,206.51,77.88000000000001
22034003,0.71,0.0,0.71,0.0,18.18,0.0,18.18,0.0
22034004,4.876,1.91,2.066,0.9,114.75,48.9,37.410000000000004,28.44
22034006,0.002,0.0,0.002,0.0,20.0,0.0,20.0,0.0
22034026,14.217999999999998,0.81,13.408,0.0,199.04000000000005,20.74,178.30000000000004,0.0
22035013,0.001,0.001,0.0,0.0,15.8,15.8,0.0,0.0
22036000,145.76799999999997,60.858,37.636,47.27400000000001,722.7699999999999,305.51000000000005,179.99,237.27
22036014,1.0979999999999999,0.0,1.0979999999999999,0.0,5.49,0.0,5.49,0.0
22040007,1.278,0.96,0.318,0.0,158.13,95.8,62.33,0.0
22040009,0.013000000000000001,0.008,0.004,0.001,142.40000000000003,78.4,51.2,12.8
22040011,7.655,3.7859999999999996,2.491,1.3780000000000001,105.67,47.86,46.81,11.0
22040016,1.192,1.192,0.0,0.0,4.77,4.77,0.0,0.0
22041000,0.282,0.0,0.0,0.282,1.68,0.0,0.0,1.68
22071000,0.21200000000000002,0.0,0.023000000000000007,0.189,151.4,0.0,122.6,28.8
22071001,0.013999999999999999,0.0,0.013999999999999999,0.0,14.0,0.0,14.0,0.0
22100000,6.519,0.0,1.634,4.885000000000001,63.129999999999995,0.0,15.59,47.53999999999999
22100002,0.44799999999999995,0.0,0.0,0.44799999999999995,3.58,0.0,0.0,3.58
22100010,2.6399999999999997,0.46399999999999997,0.0,2.176,39.120000000000005,14.57,0.0,24.550000000000004
22100025,1.6199999999999999,0.426,1.194,0.0,31.07,8.61,22.46,0.0
22100056,0.866,0.47,0.0,0.396,14.19,9.68,0.0,4.51
22101000,11.798000000000002,3.4479999999999995,4.42,3.9299999999999997,105.54999999999997,32.919999999999995,49.120000000000005,23.509999999999998
22101001,13.278,6.225999999999999,5.093999999999999,1.958,148.98000000000005,64.28,69.1,15.6
22101003,0.512,0.512,0.0,0.0,7.57,7.57,0.0,0.0
22101004,0.062,0.0,0.062,0.0,1.59,0.0,1.59,0.0
22101005,0.44400000000000006,0.44400000000000006,0.0,0.0,15.18,15.18,0.0,0.0
22101006,0.154,0.154,0.0,0.0,3.7,3.7,0.0,0.0
22101008,0.36,0.262,0.0,0.098,9.219999999999999,6.709999999999999,0.0,2.51
22102000,9.937000000000001,6.758000000000001,1.062,2.117,79.56000000000002,52.400000000000006,10.15,17.009999999999998
22102001,4.184,1.952,0.8640000000000002,1.368,35.89,19.52,8.44,7.93
22102004,19.84,7.5760000000000005,5.238,7.026,99.4,48.849999999999994,32.699999999999996,17.85
22102005,32.46600000000001,6.736,7.208,18.522000000000002,188.61999999999998,85.86000000000001,47.989999999999995,54.77000000000001
22102006,3.818,0.894,1.234,1.69,25.82,15.2,2.47,8.15
